Date,City,AQI,AQI_Stationary
2025-04-12 15:00:00+00:00,New York,34.4,2.0
2025-04-12 16:00:00+00:00,New York,35.2,1.5999979999999994
2025-04-12 17:00:00+00:00,New York,36.399998,2.3999979999999965
2025-04-12 18:00:00+00:00,New York,37.2,2.8000000000000043
2025-04-12 19:00:00+00:00,New York,37.2,3.200000000000003
2025-04-12 20:00:00+00:00,New York,36.399998,3.5999979999999994
2025-04-12 21:00:00+00:00,New York,35.6,3.6000000000000014
2025-04-12 22:00:00+00:00,New York,34.4,3.599999999999998
2025-04-12 23:00:00+00:00,New York,33.2,4.0000000000000036
2025-04-13 00:00:00+00:00,New York,32.8,2.799999999999997
2025-04-13 01:00:00+00:00,New York,32.8,1.2000019999999978
2025-04-13 02:00:00+00:00,New York,32.8,-0.8000020000000063
2025-04-13 03:00:00+00:00,New York,32.8,-2.4000000000000057
2025-04-13 04:00:00+00:00,New York,33.600002,-2.3999979999999965
2025-04-13 05:00:00+00:00,New York,34.4,-2.3999999999999986
2025-04-13 06:00:00+00:00,New York,34.8,-2.4000000000000057
2025-04-13 07:00:00+00:00,New York,34.8,-2.4000000000000057
2025-04-13 08:00:00+00:00,New York,34.4,-2.8000000000000043
2025-04-13 09:00:00+00:00,New York,33.600002,-3.5999979999999994
2025-04-13 10:00:00+00:00,New York,32.4,-4.800000000000004
2025-04-13 11:00:00+00:00,New York,31.199999,-6.400001000000003
2025-04-13 12:00:00+00:00,New York,28.4,-8.399999999999999
2025-04-13 13:00:00+00:00,New York,30.8,-5.199999999999999
2025-04-13 14:00:00+00:00,New York,34.0,-0.7999999999999972
2025-04-13 15:00:00+00:00,New York,37.2,2.8000000000000043
2025-04-13 16:00:00+00:00,New York,39.6,4.399999999999999
2025-04-13 17:00:00+00:00,New York,43.333336,6.933338000000006
2025-04-13 18:00:00+00:00,New York,45.333332,8.133331999999996
2025-04-13 19:00:00+00:00,New York,46.0,8.799999999999997
2025-04-13 20:00:00+00:00,New York,44.666668,8.266670000000005
2025-04-13 21:00:00+00:00,New York,41.333332,5.733331999999997
2025-04-13 22:00:00+00:00,New York,36.8,2.3999999999999986
2025-04-13 23:00:00+00:00,New York,31.199999,-2.0000010000000046
2025-04-14 00:00:00+00:00,New York,22.8,-9.999999999999996
2025-04-14 01:00:00+00:00,New York,22.8,-9.999999999999996
2025-04-14 02:00:00+00:00,New York,22.4,-10.399999999999999
2025-04-14 03:00:00+00:00,New York,23.199999,-9.600000999999999
2025-04-14 04:00:00+00:00,New York,25.599998,-8.000004000000004
2025-04-14 05:00:00+00:00,New York,29.2,-5.199999999999999
2025-04-14 06:00:00+00:00,New York,31.599998,-3.200001999999998
2025-04-14 07:00:00+00:00,New York,32.4,-2.3999999999999986
2025-04-14 08:00:00+00:00,New York,32.0,-2.3999999999999986
2025-04-14 09:00:00+00:00,New York,30.4,-3.200002000000005
2025-04-14 10:00:00+00:00,New York,26.399998,-6.0000019999999985
2025-04-14 11:00:00+00:00,New York,21.199999,-10.0
2025-04-14 12:00:00+00:00,New York,20.691666,-7.708333999999997
2025-04-14 13:00:00+00:00,New York,22.0,-8.8
2025-04-14 14:00:00+00:00,New York,24.8,-9.2
2025-04-14 15:00:00+00:00,New York,27.6,-9.600000000000001
2025-04-14 16:00:00+00:00,New York,31.199999,-8.400001000000003
2025-04-14 17:00:00+00:00,New York,35.6,-7.733336000000001
2025-04-14 18:00:00+00:00,New York,38.4,-6.933332
2025-04-14 19:00:00+00:00,New York,40.0,-6.0
2025-04-14 20:00:00+00:00,New York,40.666664,-4.000004000000004
2025-04-14 21:00:00+00:00,New York,38.0,-3.3333319999999986
2025-04-14 22:00:00+00:00,New York,29.6,-7.199999999999996
2025-04-14 23:00:00+00:00,New York,29.32,-1.879998999999998
2025-04-15 00:00:00+00:00,New York,39.72,16.919999999999998
2025-04-15 01:00:00+00:00,New York,38.4,15.599999999999998
2025-04-15 02:00:00+00:00,New York,36.399998,13.999997999999998
2025-04-15 03:00:00+00:00,New York,33.800003,10.600003999999998
2025-04-15 04:00:00+00:00,New York,30.2,4.600002
2025-04-15 05:00:00+00:00,New York,28.0,-1.1999999999999993
2025-04-15 06:00:00+00:00,New York,28.566666,-3.033331999999998
2025-04-15 07:00:00+00:00,New York,29.266666,-3.133333999999998
2025-04-15 08:00:00+00:00,New York,30.083334,-1.9166659999999993
2025-04-15 09:00:00+00:00,New York,31.000002,0.6000019999999999
2025-04-15 10:00:00+00:00,New York,32.025,5.6250019999999985
2025-04-15 11:00:00+00:00,New York,33.158337,11.958338000000005
2025-04-15 12:00:00+00:00,New York,34.375004,13.683337999999996
2025-04-15 13:00:00+00:00,New York,34.575,12.575000000000003
2025-04-15 14:00:00+00:00,New York,34.93334,10.13334
2025-04-15 15:00:00+00:00,New York,35.141666,7.541665999999999
2025-04-15 16:00:00+00:00,New York,35.175003,3.9750039999999984
2025-04-15 17:00:00+00:00,New York,35.050003,-0.5499970000000047
2025-04-15 18:00:00+00:00,New York,34.841667,-3.5583329999999975
2025-04-15 19:00:00+00:00,New York,37.2,-2.799999999999997
2025-04-15 20:00:00+00:00,New York,41.333332,0.6666680000000014
2025-04-15 21:00:00+00:00,New York,44.0,6.0
2025-04-15 22:00:00+00:00,New York,39.6,10.0
2025-04-15 23:00:00+00:00,New York,34.8,5.479999999999997
2025-04-16 00:00:00+00:00,New York,31.599998,-8.120002
2025-04-16 01:00:00+00:00,New York,30.8,-7.599999999999998
2025-04-16 02:00:00+00:00,New York,29.6,-6.799997999999995
2025-04-16 03:00:00+00:00,New York,29.2,-4.600002999999997
2025-04-16 04:00:00+00:00,New York,30.0,-0.1999999999999993
2025-04-16 05:00:00+00:00,New York,31.199999,3.1999989999999983
2025-04-16 06:00:00+00:00,New York,32.0,3.4333339999999986
2025-04-16 07:00:00+00:00,New York,32.0,2.7333339999999993
2025-04-16 08:00:00+00:00,New York,31.199999,1.1166649999999976
2025-04-16 09:00:00+00:00,New York,30.8,-0.2000019999999978
2025-04-16 10:00:00+00:00,New York,30.8,-1.2249999999999979
2025-04-16 11:00:00+00:00,New York,30.8,-2.3583370000000023
2025-04-16 12:00:00+00:00,New York,29.6,-4.775003999999996
2025-04-16 13:00:00+00:00,New York,30.4,-4.175000000000004
2025-04-16 14:00:00+00:00,New York,31.199999,-3.733341000000003
2025-04-16 15:00:00+00:00,New York,32.4,-2.741666000000002
2025-04-16 16:00:00+00:00,New York,33.2,-1.9750029999999938
2025-04-16 17:00:00+00:00,New York,34.0,-1.0500029999999967
2025-04-16 18:00:00+00:00,New York,34.8,-0.041667000000003895
2025-04-16 19:00:00+00:00,New York,35.2,-2.0
2025-04-16 20:00:00+00:00,New York,35.2,-6.133331999999996
2025-04-16 21:00:00+00:00,New York,34.8,-9.200000000000003
2025-04-16 22:00:00+00:00,New York,32.8,-6.800000000000004
2025-04-16 23:00:00+00:00,New York,30.4,-4.399999999999999
2025-04-17 00:00:00+00:00,New York,28.800001,-2.7999969999999976
2025-04-17 01:00:00+00:00,New York,28.4,-2.400000000000002
2025-04-17 02:00:00+00:00,New York,27.6,-2.0
2025-04-17 03:00:00+00:00,New York,27.2,-2.0
2025-04-17 04:00:00+00:00,New York,27.2,-2.8000000000000007
2025-04-17 05:00:00+00:00,New York,27.6,-3.599998999999997
2025-04-17 06:00:00+00:00,New York,27.6,-4.399999999999999
2025-04-17 07:00:00+00:00,New York,26.800001,-5.199998999999998
2025-04-17 08:00:00+00:00,New York,25.599998,-5.600000999999999
2025-04-17 09:00:00+00:00,New York,24.8,-6.0
2025-04-17 10:00:00+00:00,New York,24.0,-6.800000000000001
2025-04-17 11:00:00+00:00,New York,23.199999,-7.6000010000000024
2025-04-17 12:00:00+00:00,New York,23.199999,-6.400001000000003
2025-04-17 13:00:00+00:00,New York,25.2,-5.199999999999999
2025-04-17 14:00:00+00:00,New York,28.0,-3.1999989999999983
2025-04-17 15:00:00+00:00,New York,30.8,-1.5999999999999979
2025-04-17 16:00:00+00:00,New York,33.2,0.0
2025-04-17 17:00:00+00:00,New York,36.0,2.0
2025-04-17 18:00:00+00:00,New York,38.0,3.200000000000003
2025-04-17 19:00:00+00:00,New York,40.666664,5.466663999999994
2025-04-17 20:00:00+00:00,New York,43.333336,8.133336
2025-04-17 21:00:00+00:00,New York,41.333332,6.5333320000000015
2025-04-17 22:00:00+00:00,New York,33.600002,0.8000020000000063
2025-04-17 23:00:00+00:00,New York,23.600002,-6.799997999999999
2025-04-18 00:00:00+00:00,New York,31.04,2.2399989999999974
2025-04-18 01:00:00+00:00,New York,31.079998,2.679998000000001
2025-04-18 02:00:00+00:00,New York,31.160002,3.5600019999999972
2025-04-18 03:00:00+00:00,New York,31.36,4.16
2025-04-18 04:00:00+00:00,New York,31.960001,4.760000999999999
2025-04-18 05:00:00+00:00,New York,32.72,5.119999999999997
2025-04-18 06:00:00+00:00,New York,33.0,5.399999999999999
2025-04-18 07:00:00+00:00,New York,32.64,5.839998999999999
2025-04-18 08:00:00+00:00,New York,31.84,6.2400020000000005
2025-04-18 09:00:00+00:00,New York,30.52,5.719999999999999
2025-04-18 10:00:00+00:00,New York,28.36,4.359999999999999
2025-04-18 11:00:00+00:00,New York,25.68,2.4800010000000015
2025-04-18 12:00:00+00:00,New York,22.083336,-1.116662999999999
2025-04-18 13:00:00+00:00,New York,23.316668,-1.8833319999999993
2025-04-18 14:00:00+00:00,New York,24.641668,-3.3583320000000008
2025-04-18 15:00:00+00:00,New York,25.833336,-4.9666640000000015
2025-04-18 16:00:00+00:00,New York,31.599998,-1.6000020000000035
2025-04-18 17:00:00+00:00,New York,39.6,3.6000000000000014
2025-04-18 18:00:00+00:00,New York,48.0,10.0
2025-04-18 19:00:00+00:00,New York,49.333336,8.666672000000005
2025-04-18 20:00:00+00:00,New York,46.0,2.6666639999999973
2025-04-18 21:00:00+00:00,New York,42.0,0.6666680000000014
2025-04-18 22:00:00+00:00,New York,38.4,4.799997999999995
2025-04-18 23:00:00+00:00,New York,35.2,11.599998000000003
2025-04-19 00:00:00+00:00,New York,34.0,2.960000000000001
2025-04-19 01:00:00+00:00,New York,33.2,2.120002000000003
2025-04-19 02:00:00+00:00,New York,32.8,1.6399979999999985
2025-04-19 03:00:00+00:00,New York,32.4,1.0399999999999991
2025-04-19 04:00:00+00:00,New York,33.600002,1.6400010000000051
2025-04-19 05:00:00+00:00,New York,34.8,2.0799999999999983
2025-04-19 06:00:00+00:00,New York,36.0,3.0
2025-04-19 07:00:00+00:00,New York,36.0,3.3599999999999994
2025-04-19 08:00:00+00:00,New York,35.2,3.360000000000003
2025-04-19 09:00:00+00:00,New York,34.4,3.879999999999999
2025-04-19 10:00:00+00:00,New York,32.8,4.439999999999998
2025-04-19 11:00:00+00:00,New York,30.8,5.120000000000001
2025-04-19 12:00:00+00:00,New York,28.4,6.316663999999999
2025-04-19 13:00:00+00:00,New York,26.800001,3.483333000000002
2025-04-19 14:00:00+00:00,New York,24.8,0.15833200000000147
2025-04-19 15:00:00+00:00,New York,26.0,0.1666640000000008
2025-04-19 16:00:00+00:00,New York,32.8,1.2000019999999978
2025-04-19 17:00:00+00:00,New York,44.0,4.399999999999999
2025-04-19 18:00:00+00:00,New York,55.333332,7.333331999999999
2025-04-19 19:00:00+00:00,New York,58.666668,9.333331999999999
2025-04-19 20:00:00+00:00,New York,57.333336,11.333336000000003
2025-04-19 21:00:00+00:00,New York,54.0,12.0
2025-04-19 22:00:00+00:00,New York,47.333336,8.933336000000004
2025-04-19 23:00:00+00:00,New York,39.2,4.0
2025-04-20 00:00:00+00:00,New York,33.600002,-0.3999979999999965
2025-04-20 01:00:00+00:00,New York,33.600002,0.40000200000000063
2025-04-20 02:00:00+00:00,New York,33.600002,0.8000020000000063
2025-04-20 03:00:00+00:00,New York,33.2,0.8000000000000043
2025-04-20 04:00:00+00:00,New York,32.4,-1.200002000000005
2025-04-20 05:00:00+00:00,New York,31.199999,-3.600000999999999
2025-04-20 06:00:00+00:00,New York,30.8,-5.199999999999999
2025-04-20 07:00:00+00:00,New York,31.199999,-4.800001000000002
2025-04-20 08:00:00+00:00,New York,31.599998,-3.6000020000000035
2025-04-20 09:00:00+00:00,New York,32.4,-2.0
2025-04-20 10:00:00+00:00,New York,32.8,0.0
2025-04-20 11:00:00+00:00,New York,33.2,2.400000000000002
2025-04-20 12:00:00+00:00,New York,34.0,5.600000000000001
2025-04-20 13:00:00+00:00,New York,33.2,6.399999000000001
2025-04-20 14:00:00+00:00,New York,32.0,7.199999999999999
2025-04-20 15:00:00+00:00,New York,32.0,6.0
2025-04-20 16:00:00+00:00,New York,33.600002,0.8000020000000063
2025-04-20 17:00:00+00:00,New York,36.0,-8.0
2025-04-20 18:00:00+00:00,New York,38.0,-17.333332
2025-04-20 19:00:00+00:00,New York,39.2,-19.466668
2025-04-20 20:00:00+00:00,New York,39.6,-17.733336
2025-04-20 21:00:00+00:00,New York,37.6,-16.4
2025-04-20 22:00:00+00:00,New York,30.8,-16.533336000000002
2025-04-20 23:00:00+00:00,New York,21.6,-17.6
2025-04-21 00:00:00+00:00,New York,25.960003,-7.639999000000003
2025-04-21 01:00:00+00:00,New York,28.36,-5.240002000000004
2025-04-21 02:00:00+00:00,New York,31.44,-2.160002000000002
2025-04-21 03:00:00+00:00,New York,32.2,-1.0
2025-04-21 04:00:00+00:00,New York,28.52,-3.879999999999999
2025-04-21 05:00:00+00:00,New York,22.560001,-8.639997999999999
2025-04-21 06:00:00+00:00,New York,17.1,-13.7
2025-04-21 07:00:00+00:00,New York,18.4,-12.799999
2025-04-21 08:00:00+00:00,New York,19.199999,-12.399999000000001
2025-04-21 09:00:00+00:00,New York,19.199999,-13.200001
2025-04-21 10:00:00+00:00,New York,17.2,-15.599999999999998
2025-04-21 11:00:00+00:00,New York,15.25,-17.950000000000003
2025-04-21 12:00:00+00:00,New York,16.15,-17.85
2025-04-21 13:00:00+00:00,New York,15.75,-17.450000000000003
2025-04-21 14:00:00+00:00,New York,17.2,-14.8
2025-04-21 15:00:00+00:00,New York,20.0,-12.0
2025-04-21 16:00:00+00:00,New York,24.0,-9.600002000000003
2025-04-21 17:00:00+00:00,New York,28.4,-7.600000000000001
2025-04-21 18:00:00+00:00,New York,31.599998,-6.400002000000001
2025-04-21 19:00:00+00:00,New York,32.8,-6.400000000000006
2025-04-21 20:00:00+00:00,New York,32.8,-6.800000000000004
2025-04-21 21:00:00+00:00,New York,31.199999,-6.400001000000003
2025-04-21 22:00:00+00:00,New York,26.399998,-4.400002000000001
2025-04-21 23:00:00+00:00,New York,23.441662,1.8416619999999995
2025-04-22 00:00:00+00:00,New York,24.349997,-1.610006000000002
2025-04-22 01:00:00+00:00,New York,24.73333,-3.6266700000000007
2025-04-22 02:00:00+00:00,New York,26.32,-5.120000000000001
2025-04-22 03:00:00+00:00,New York,26.6,-5.600000000000001
2025-04-22 04:00:00+00:00,New York,24.925,-3.594999999999999
2025-04-22 05:00:00+00:00,New York,24.916664,2.356663000000001
2025-04-22 06:00:00+00:00,New York,28.4,11.299999999999997
2025-04-22 07:00:00+00:00,New York,27.2,8.8
2025-04-22 08:00:00+00:00,New York,25.366667,6.166668000000001
2025-04-22 09:00:00+00:00,New York,25.658333,6.458334000000001
2025-04-22 10:00:00+00:00,New York,25.991667,8.791667
2025-04-22 11:00:00+00:00,New York,26.358334,11.108334
2025-04-22 12:00:00+00:00,New York,27.8,11.650000000000002
2025-04-22 13:00:00+00:00,New York,28.36667,12.61667
2025-04-22 14:00:00+00:00,New York,29.566668,12.366668
2025-04-22 15:00:00+00:00,New York,30.425,10.425
2025-04-22 16:00:00+00:00,New York,33.600002,9.600002000000003
2025-04-22 17:00:00+00:00,New York,40.0,11.600000000000001
2025-04-22 18:00:00+00:00,New York,47.333336,15.733338000000003
2025-04-22 19:00:00+00:00,New York,49.333336,16.533336000000006
2025-04-22 20:00:00+00:00,New York,47.333336,14.533336000000006
2025-04-22 21:00:00+00:00,New York,42.0,10.800001000000002
2025-04-22 22:00:00+00:00,New York,35.6,9.200002000000001
2025-04-22 23:00:00+00:00,New York,29.25,5.808337999999999
2025-04-23 00:00:00+00:00,New York,28.816666,4.466669000000003
2025-04-23 01:00:00+00:00,New York,28.400002,3.666672000000002
2025-04-23 02:00:00+00:00,New York,27.983337,1.6633369999999985
2025-04-23 03:00:00+00:00,New York,27.59167,0.9916699999999992
2025-04-23 04:00:00+00:00,New York,27.29167,2.366669999999999
2025-04-23 05:00:00+00:00,New York,27.133335,2.216670999999998
2025-04-23 06:00:00+00:00,New York,26.841667,-1.5583329999999975
2025-04-23 07:00:00+00:00,New York,27.6,0.40000000000000213
2025-04-23 08:00:00+00:00,New York,28.800001,3.433334000000002
2025-04-23 09:00:00+00:00,New York,29.2,3.5416670000000003
2025-04-23 10:00:00+00:00,New York,28.4,2.408332999999999
2025-04-23 11:00:00+00:00,New York,27.2,0.841666
2025-04-23 12:00:00+00:00,New York,23.216667,-4.583333
2025-04-23 13:00:00+00:00,New York,26.399998,-1.966671999999999
2025-04-23 14:00:00+00:00,New York,30.8,1.2333320000000008
2025-04-23 15:00:00+00:00,New York,34.8,4.3749999999999964
2025-04-23 16:00:00+00:00,New York,37.2,3.5999979999999994
2025-04-23 17:00:00+00:00,New York,39.2,-0.7999999999999972
2025-04-23 18:00:00+00:00,New York,41.333332,-6.000004000000004
2025-04-23 19:00:00+00:00,New York,45.333332,-4.000004000000004
2025-04-23 20:00:00+00:00,New York,48.666668,1.3333319999999986
2025-04-23 21:00:00+00:00,New York,46.0,4.0
2025-04-23 22:00:00+00:00,New York,34.8,-0.8000000000000043
2025-04-23 23:00:00+00:00,New York,24.039997,-5.210003
2025-04-24 00:00:00+00:00,New York,32.28,3.4633339999999997
2025-04-24 01:00:00+00:00,New York,34.039997,5.639994999999999
2025-04-24 02:00:00+00:00,New York,36.440002,8.456665000000001
2025-04-24 03:00:00+00:00,New York,37.920002,10.328331999999996
2025-04-24 04:00:00+00:00,New York,37.6,10.308330000000002
2025-04-24 05:00:00+00:00,New York,36.399998,9.266662999999998
2025-04-24 06:00:00+00:00,New York,35.44,8.598332999999997
2025-04-24 07:00:00+00:00,New York,35.56,7.960000000000001
2025-04-24 08:00:00+00:00,New York,35.960003,7.160001999999999
2025-04-24 09:00:00+00:00,New York,35.2,6.0000000000000036
2025-04-24 10:00:00+00:00,New York,32.2,3.8000000000000043
2025-04-24 11:00:00+00:00,New York,28.366665,1.1666650000000018
2025-04-24 12:00:00+00:00,New York,29.8,6.583333
2025-04-24 13:00:00+00:00,New York,30.283333,3.883334999999999
2025-04-24 14:00:00+00:00,New York,30.9,0.09999999999999787
2025-04-24 15:00:00+00:00,New York,31.574997,-3.2250029999999974
2025-04-24 16:00:00+00:00,New York,32.216663,-4.983337000000006
2025-04-24 17:00:00+00:00,New York,36.0,-3.200000000000003
2025-04-24 18:00:00+00:00,New York,39.6,-1.7333319999999972
2025-04-24 19:00:00+00:00,New York,45.333332,0.0
2025-04-24 20:00:00+00:00,New York,49.333336,0.6666680000000014
2025-04-24 21:00:00+00:00,New York,48.666668,2.6666680000000014
2025-04-24 22:00:00+00:00,New York,38.800003,4.0000029999999995
2025-04-24 23:00:00+00:00,New York,39.900005,15.860008
2025-04-25 00:00:00+00:00,New York,42.950005,10.670004999999996
2025-04-25 01:00:00+00:00,New York,44.250008,10.210011000000002
2025-04-25 02:00:00+00:00,New York,44.40001,7.960008000000002
2025-04-25 03:00:00+00:00,New York,43.350014,5.430012000000005
2025-04-25 04:00:00+00:00,New York,41.06668,3.4666799999999967
2025-04-25 05:00:00+00:00,New York,39.03334,2.633342000000006
2025-04-25 06:00:00+00:00,New York,37.65834,2.218340000000005
2025-04-25 07:00:00+00:00,New York,36.508335,0.9483350000000002
2025-04-25 08:00:00+00:00,New York,35.508335,-0.45166799999999796
2025-04-25 09:00:00+00:00,New York,34.625004,-0.5749960000000058
2025-04-25 10:00:00+00:00,New York,33.783333,1.583332999999996
2025-04-25 11:00:00+00:00,New York,32.88333,4.516665
2025-04-25 12:00:00+00:00,New York,31.858332,2.058332
2025-04-25 13:00:00+00:00,New York,31.125,0.841667000000001
2025-04-25 14:00:00+00:00,New York,30.674995,-0.22500499999999946
2025-04-25 15:00:00+00:00,New York,30.349998,-1.2249990000000004
2025-04-25 16:00:00+00:00,New York,33.600002,1.3833390000000065
2025-04-25 17:00:00+00:00,New York,39.6,3.6000000000000014
2025-04-25 18:00:00+00:00,New York,45.333332,5.733331999999997
2025-04-25 19:00:00+00:00,New York,47.333336,2.000004000000004
2025-04-25 20:00:00+00:00,New York,45.333332,-4.000004000000004
2025-04-25 21:00:00+00:00,New York,41.333332,-7.333336000000003
2025-04-25 22:00:00+00:00,New York,35.6,-3.2000029999999953
2025-04-25 23:00:00+00:00,New York,28.800001,-11.100003999999998
2025-04-26 00:00:00+00:00,New York,24.279999,-18.670005999999997
2025-04-26 01:00:00+00:00,New York,22.566666,-21.683342
2025-04-26 02:00:00+00:00,New York,24.400002,-20.000008
2025-04-26 03:00:00+00:00,New York,26.0,-17.350014
2025-04-26 04:00:00+00:00,New York,26.399998,-14.666681999999998
2025-04-26 05:00:00+00:00,New York,26.399998,-12.633342000000003
2025-04-26 06:00:00+00:00,New York,26.800001,-10.858339
2025-04-26 07:00:00+00:00,New York,27.6,-8.908335000000001
2025-04-26 08:00:00+00:00,New York,28.800001,-6.708334000000001
2025-04-26 09:00:00+00:00,New York,29.6,-5.025003999999996
2025-04-26 10:00:00+00:00,New York,29.2,-4.583333
2025-04-26 11:00:00+00:00,New York,28.4,-4.483330000000002
2025-04-26 12:00:00+00:00,New York,28.0,-3.8583320000000008
2025-04-26 13:00:00+00:00,New York,28.0,-3.125
2025-04-26 14:00:00+00:00,New York,27.6,-3.0749949999999977
2025-04-26 15:00:00+00:00,New York,28.0,-2.3499979999999994
2025-04-26 16:00:00+00:00,New York,29.2,-4.400002000000004
2025-04-26 17:00:00+00:00,New York,31.199999,-8.400001000000003
2025-04-26 18:00:00+00:00,New York,32.0,-13.333331999999999
2025-04-26 19:00:00+00:00,New York,30.8,-16.533336000000002
2025-04-26 20:00:00+00:00,New York,28.800001,-16.533330999999997
2025-04-26 21:00:00+00:00,New York,27.6,-13.733331999999997
2025-04-26 22:00:00+00:00,New York,27.6,-8.0
2025-04-26 23:00:00+00:00,New York,28.0,-0.8000010000000017
2025-04-27 00:00:00+00:00,New York,24.8,0.5200010000000006
2025-04-27 01:00:00+00:00,New York,25.599998,3.033331999999998
2025-04-27 02:00:00+00:00,New York,27.2,2.7999979999999987
2025-04-27 03:00:00+00:00,New York,28.4,2.3999999999999986
2025-04-27 04:00:00+00:00,New York,29.6,3.2000020000000013
2025-04-27 05:00:00+00:00,New York,31.199999,4.800000999999998
2025-04-27 06:00:00+00:00,New York,32.0,5.199998999999998
2025-04-27 07:00:00+00:00,New York,32.4,4.799999999999997
2025-04-27 08:00:00+00:00,New York,32.4,3.599998999999997
2025-04-27 09:00:00+00:00,New York,32.0,2.3999999999999986
2025-04-27 10:00:00+00:00,New York,31.199999,1.999998999999999
2025-04-27 11:00:00+00:00,New York,30.4,2.0
2025-04-27 12:00:00+00:00,New York,29.6,1.6000000000000014
2025-04-27 13:00:00+00:00,New York,30.8,2.8000000000000007
2025-04-27 14:00:00+00:00,New York,32.0,4.399999999999999
2025-04-27 15:00:00+00:00,New York,33.2,5.200000000000003
2025-04-27 16:00:00+00:00,New York,33.600002,4.400002000000004
2025-04-27 17:00:00+00:00,New York,34.0,2.8000010000000017
2025-04-27 18:00:00+00:00,New York,34.4,2.3999999999999986
2025-04-27 19:00:00+00:00,New York,34.8,3.9999999999999964
2025-04-27 20:00:00+00:00,New York,35.2,6.399999000000001
2025-04-27 21:00:00+00:00,New York,35.2,7.600000000000001
2025-04-27 22:00:00+00:00,New York,34.0,6.399999999999999
2025-04-27 23:00:00+00:00,New York,32.4,4.399999999999999
2025-04-28 00:00:00+00:00,New York,31.199999,6.3999989999999976
2025-04-28 01:00:00+00:00,New York,30.0,4.400002000000001
2025-04-28 02:00:00+00:00,New York,28.800001,1.6000010000000024
2025-04-28 03:00:00+00:00,New York,27.6,-0.7999999999999972
2025-04-28 04:00:00+00:00,New York,27.6,-2.0
2025-04-28 05:00:00+00:00,New York,28.0,-3.1999989999999983
2025-04-28 06:00:00+00:00,New York,28.0,-4.0
2025-04-28 07:00:00+00:00,New York,27.2,-5.199999999999999
2025-04-28 08:00:00+00:00,New York,26.399998,-6.0000019999999985
2025-04-28 09:00:00+00:00,New York,24.8,-7.199999999999999
2025-04-28 10:00:00+00:00,New York,22.0,-9.199998999999998
2025-04-28 11:00:00+00:00,New York,18.8,-11.599999999999998
2025-04-28 12:00:00+00:00,New York,19.199999,-10.400001000000003
2025-04-28 13:00:00+00:00,New York,22.8,-8.0
2025-04-28 14:00:00+00:00,New York,27.6,-4.399999999999999
2025-04-28 15:00:00+00:00,New York,32.4,-0.8000000000000043
2025-04-28 16:00:00+00:00,New York,36.0,2.3999979999999965
2025-04-28 17:00:00+00:00,New York,39.6,5.600000000000001
2025-04-28 18:00:00+00:00,New York,43.333336,8.933336000000004
2025-04-28 19:00:00+00:00,New York,47.333336,12.533336000000006
2025-04-28 20:00:00+00:00,New York,50.0,14.799999999999997
2025-04-28 21:00:00+00:00,New York,46.666664,11.466663999999994
2025-04-28 22:00:00+00:00,New York,35.2,1.2000000000000028
2025-04-28 23:00:00+00:00,New York,25.079998,-7.320001999999999
2025-04-29 00:00:00+00:00,New York,30.960003,-0.23999599999999788
2025-04-29 01:00:00+00:00,New York,30.960003,0.9600030000000004
2025-04-29 02:00:00+00:00,New York,30.760002,1.9600009999999983
2025-04-29 03:00:00+00:00,New York,29.32,1.7199999999999989
2025-04-29 04:00:00+00:00,New York,25.56,-2.0400000000000027
2025-04-29 05:00:00+00:00,New York,20.599998,-7.400002000000001
2025-04-29 06:00:00+00:00,New York,22.8,-5.199999999999999
2025-04-29 07:00:00+00:00,New York,23.600002,-3.5999979999999994
2025-04-29 08:00:00+00:00,New York,23.600002,-2.799996
2025-04-29 09:00:00+00:00,New York,23.199999,-1.6000010000000024
2025-04-29 10:00:00+00:00,New York,22.4,0.3999999999999986
2025-04-29 11:00:00+00:00,New York,21.199999,2.3999989999999976
2025-04-29 12:00:00+00:00,New York,22.4,3.2000010000000003
2025-04-29 13:00:00+00:00,New York,24.8,2.0
2025-04-29 14:00:00+00:00,New York,28.800001,1.2000010000000003
2025-04-29 15:00:00+00:00,New York,33.2,0.8000000000000043
2025-04-29 16:00:00+00:00,New York,39.2,3.200000000000003
2025-04-29 17:00:00+00:00,New York,50.0,10.399999999999999
2025-04-29 18:00:00+00:00,New York,58.0,14.666663999999997
2025-04-29 19:00:00+00:00,New York,60.0,12.666663999999997
2025-04-29 20:00:00+00:00,New York,58.0,8.0
2025-04-29 21:00:00+00:00,New York,54.0,7.333336000000003
2025-04-29 22:00:00+00:00,New York,46.0,10.799999999999997
2025-04-29 23:00:00+00:00,New York,37.6,12.520002000000002
2025-04-30 00:00:00+00:00,New York,39.2,8.239997000000002
2025-04-30 01:00:00+00:00,New York,39.6,8.639997000000001
2025-04-30 02:00:00+00:00,New York,40.0,9.239998
2025-04-30 03:00:00+00:00,New York,40.666664,11.346663999999997
2025-04-30 04:00:00+00:00,New York,41.333332,15.773332
2025-04-30 05:00:00+00:00,New York,42.0,21.400002
2025-04-30 06:00:00+00:00,New York,40.666664,17.866663999999997
2025-04-30 07:00:00+00:00,New York,37.6,13.999998000000001
2025-04-30 08:00:00+00:00,New York,33.600002,10.000000000000004
2025-04-30 09:00:00+00:00,New York,30.8,7.6000010000000024
2025-04-30 10:00:00+00:00,New York,29.6,7.200000000000003
2025-04-30 11:00:00+00:00,New York,29.2,8.000001000000001
